225|Toyota Corolla 1982~Tucson, Arizona, 85701~Garcia, Alexander Gabriel~206-555-9012~NITE-7536~513-94-2789~4567 Lake Shore Dr~Robotics Software Developer~e779a2cc-d4d1-4b32-a1ab-14c54457ad97~1G8ZU4375XJ143111
226|Honda Civic 1979~Winston-Salem, North Carolina, 27101~Hernandez, Maria Elena~313-456-7890~MUTE-2191~542-68-3114~1100 SW Railroad Ave~Investment Research Analyst~c41b7317-bac4-4754-880d-4d0f6ffc580f~2B3C42HGX7YF12345
227|Volkswagen Golf 1993~Greenville, South Carolina, 29601~Smith, Emily Rose~504-123-4567~SURE-4219~987-44-2192~2323 N Michigan Ave Apt 4E~Chemical Processing Engineer~22d6c914-7633-45b1-95f3-c08d410e0153~3B4AZ54D74K134567
228|Nissan Altima 1998~Rochester Hills, Michigan, 48309~Brown, Michael David~916-219-5432~JHOF-1234~314-92-7456~9000 Oakwood Dr~Environmental Policy Analyst~cf5f1ee8-3be6-4152-b6f8-391c2ece6d8d~4T1CF11K7LH145678
229|Chevrolet Silverado 2015~Santa Clara, California, 95054~Davis, Sarah Elizabeth~302-765-4321~KLMN-5678~421-13-8923~3333 N Central Blvd~Data Analytics Consultant~3facf82e-ebd1-4901-954d-8edb3df274a3~JTFEJ22R6M1243455
230|Jeep Wrangler 2012~Huntsville, Alabama, 35801~Johnson, James Allen~202-234-5678~GZED-9012~756-32-4108~1175 Cinnamon St #101~Biomedical Engineering Technologist~ef3ca6ac-d00d-46e5-9fd5-92c5529b9465~JS3V81TK9LH012345
231|Dodge Challenger 2008~Cedar Rapids, Iowa, 52402~Miller, Rachel Anne~619-111-2222~FPTX-3456~819-91-2731~4400 W Broadway St Apt 2F~Computer Vision Researcher~7679ddd5-55b6-40ab-ac45-7fb4162c19e5~1G4WP52K2RF123456
232|Fiat Panda 2006~Amarillo, Texas, 79106~Williams, Christopher Lee~303-901-6543~RHJS-6789~628-47-1955~2201 E Main St~Financial Planning and Analysis (FP&A) Coordinator~23ec9c1c-8875-40bb-b627-ee2e6e607c6b~3VWCVB4L4X1432111
233|Subaru Outback 2000~Topeka, Kansas, 66607~Harris, Olivia Joy~617-678-9012~TYUV-2345~983-65-4127~1001 S Vine St~Aerospace Vehicle Dynamics Engineer~5e438ebb-c9f5-450e-a0e5-cd32c63ca07d~1Z89P41F14Y135432
234|Mazda MX-5 Miata 1999~Fort Collins, Colorado, 80521~Taylor, Ryan Patrick~503-765-4321~WXDC-1111~741-18-2969~7777 Parkside Dr~Computational Biophysics Researcher~e5ec69cb-1f56-42ed-94e5-a00f93abb4bd~4S4LR42EX3Y1423456
235|Kia Soul 2009~Wilmington, North Carolina, 28401~Martin, Amanda Nicole~425-456-7890~PQRS-2222~526-81-3982~1436 S 12th St~IT Project Coordinator~3283d039-ca38-408f-b183-d960840ddb72~JN8FP82K43R1245677
236|Hyundai Elantra 2007~Knoxville, Tennessee, 37920~Jackson, Joshua Tyler~330-876-5432~EFGY-3333~489-73-2496~333 Maple St Apt 201~Data Quality Assurance Specialist~0c5944e7-78c0-4009-823b-78fcb3eab054~2C3KA55J84H1256789
237|Ford F-150 2013~Rochester, New York, 14609~White, Hannah Leigh~415-555-1234~CDEW-9999~615-94-8214~1212 University Ave~Aerospace Engineer~a1deccb2-cc34-4de8-a4ac-8b27d3ca5fbb~4U3GA23G64M1423455
238|Toyota Camry 2004~Lancaster, Pennsylvania, 17603~Hall, Eric Matthew~212-876-5432~MNXQ-1234~392-62-4137~9999 S Harbor Dr~Senior Data Scientist~b9461329-51ca-4d03-8f5f-01a1ae87611c~3B4F53FX4T13451234
239|Chevrolet Impala 2011~Hartford, Connecticut, 06101~Anderson, Julia Kay~303-456-7890~ZYRE-5678~279-51-9843~2114 Oakwood Dr~Quantitative Analyst~da02f2eb-fe55-48e5-aff3-ff9a21651f7c~1KTNX07J7GL001345
240|Volkswagen Jetta 2002~Mobile, Alabama, 36604~Thomas, Noah Daniel~773-987-6543~AUXH-9012~416-89-7215~5555 N Lakeside Dr~Research Biologist~7872b14b-1c2f-49e2-930a-6ce46bd383d2~3C4FY46B92F311987
241|Nissan Sentra 2006~Springfield, Massachusetts, 01103~Moore, Ashley Paige~206-555-9012~BVTZ-3456~853-42-2918~1111 W Maple St Apt C~Software Development Manager~c50fe1e6-7370-4e86-8ac8-710f65876a17~2GTEU14EX6U106219
242|Dodge Caravan 1995~Davenport, Iowa, 52803~Taylor, Emily Jane~617-234-5678~KZXP-6789~629-74-1951~6666 Valley View Dr #202~Engineering Project Manager~730e039a-e492-4b33-ab8f-80c58c5aa2fe~5NPEC4DE8JH203421
243|Subaru Legacy 1995~Macon, Georgia, 31201~Robinson, Michael Ryan~404-111-2222~TXOH-2345~941-38-4729~3333 E Main St~Algorithmic Trader~b0f9ea94-ae21-4239-9c41-c71acd922c55~1G1ZP57JB3RE10291
244|Mazda Protege 1998~Boise, Idaho, 83705~Walker, Samantha Rae~503-912-3456~YZSW-1111~381-92-6175~1222 S 3rd St~Computational Chemist~4900ab2e-0e5c-435c-b05d-4908785d9ed5~WDBRF6KA9HP101234
245|Kia Optima 2010~Fresno, California, 93650~Scott, James Russell~314-678-9011~RJHG-2222~597-26-8132~7777 W Sunset Blvd Apt F~Data Architect~0e6b0ea3-851b-4c66-98de-f5388f6ae280~1FMCU49LX7KB10011
246|Hyundai Sonata 2005~Pueblo, Colorado, 81008~Hall, Olivia Marie~949-123-4567~PQOB-3333~425-61-8191~1010 Parkside Dr #301~Financial Risk Manager~e04db59b-6d47-4ae5-84f4-e5e1a4293bb9~JH4LC5169XK018901
247|Ford Taurus 2003~Rapid City, South Dakota, 57701~Carter, Christopher Wayne~202-555-0123~FGNU-9999~967-81-4924~4400 S Oakwood Dr~Environmental Consultant~79d57d6c-23f2-43cc-bc39-6efa7b62ac97~2T1EU14R36E103421
248|Chevrolet Camaro 2014~Harrisburg, Pennsylvania, 17102~Lee, Rachel Lynn~718-876-5439~LMOE-1234~382-91-4139~2200 N Grandview Ave~Computer Vision Engineer~3d8d93f1-1d48-4b0e-a4f7-f49d8794b839~5Y2ND40B51C102345
249|Jeep Grand Cherokee 2011~Columbus, Ohio, 43203~Martin, Joshua Wade~415-789-0123~XCVN-5678~581-43-2947~666 E Broadway St~Sustainability Specialist~57706602-3640-4b2c-97d3-043f1dc9e104~1G8VS21945102567
250|Audi A6 2002~Worcester, Massachusetts, 01609~Garcia, Emily Michelle~720-555-6789~HJKM-9012~743-19-3956~1111 N Maple St~Machine Learning Engineer~6e0fbaf3-c376-47c8-9514-79101f69d7db~4S3BA15D62N108912
251|Toyota Highlander 2001~Lubbock, Texas, 79407~Patel, Ravi Nishant~516-123-4560~CWRB-3456~419-85-8218~2222 W Walnut St Apt D~Statistical Analyst~ed360531-b184-499c-bc7c-46b122a3b702~3GTPU19R73L104121
252|Honda CR-V 2007~Green Bay, Wisconsin, 54303~Hernandez, Sophia Isabella~312-987-6543~GZYL-6789~591-75-4123~9999 Valley View Dr~Electrical Engineer~704146ec-92c1-46cd-95bb-ae83fca7d8f0~1FTEBU47AXK109876
253|Volkswagen Passat 1999~Grand Rapids, Michigan, 49501~Kim, Daniel Min~404-234-5678~TYRE-2345~283-58-3915~3333 S Vine St~Database Administrator~680074a9-4f0d-41bd-b940-d704529247c0~5FLFHuRX3HJ107654
254|Nissan Rogue 2008~Tulsa, Oklahoma, 74114~Lewis, Julia Louise~503-111-2222~KFRS-1111~946-39-4739~1212 E 12th St Apt A~Biomedical Engineer~82f71583-33b9-4d7d-98f7-bcfedbcfae08~1GCEK13D75Z124456
255|Dodge Durango 2012~Toledo, Ohio, 43604~Clark, Michael Cole~617-901-2345~ZYUX-2222~317-94-8231~7777 Main St #203~Quality Assurance Engineer~8b0cdf42-2675-4137-af3a-bcc0b93ce70b~2B4FC1EGXKW142511
256|Fiat Punto 2005~Coeur d'Alene, Idaho, 83815~Parker, Emma Rae~206-912-3456~AIBR-3333~491-73-2942~5555 S Central Blvd~Quantum Physicist~8f348e20-6654-4414-b03c-4f0932de195f~3GTPU14DHJL006543
257|Subaru Forester 2003~Pittsburgh, Pennsylvania, 15224~Hunt, Eric Tyler~303-678-9011~EVOT-9999~593-46-1957~1100 N University Ave~Cybersecurity Consultant~363cc420-4b87-433f-895e-9a8a97e818d5~1F7EF16E41BE01322
258|Mazda Tribute 2000~Oklahoma City, Oklahoma, 73113~Gordon, Samantha Joanne~773-123-4567~LNOV-1234~827-42-2915~2211 Parkside Dr~Software Tester~098cd052-fe50-4259-bcd0-fc19ff1a58b9~2C3KA53J0YF136479
259|Kia Sorento 2011~Richmond, Virginia, 23225~Russell, Ryan Patrick~212-555-0123~XOAH-5678~395-92-6174~4444 W Sunset Dr~Network Architect~4817fd37-b25b-4995-870c-d44977d16e37~1P3AA24R43N109945
260|Hyundai Tucson 2004~Baton Rouge, Louisiana, 70803~Harrison, Olivia Paige~949-234-5678~JKFS-9012~547-38-3926~6666 S Harbor Dr~Materials Scientist~ec4b5f63-260f-4ce9-9b1f-3589a0087398~2M5HW13V61F113234
261|Ford Explorer 2006~Madison, Wisconsin, 53705~Wright, James Austin~202-111-2222~CGRD-3456~987-43-2191~3333 E Broadway St Apt B~Business Intelligence Developer~df653636-6dba-47ef-b90c-eac90a867110~3CN4A18D31P123456
262|Chevrolet Tahoe 2007~Springfield, Massachusetts, 01102~Lopez, Emily Marie~718-912-3456~GZTE-6789~314-93-7453~2222 N Grandview Ave~Biostatistician~5d9da8f3-56da-4936-b19e-a1a25812c503~2HGGGPKK4HY111111
263|Volkswagen Beetle 2012~Savannah, Georgia, 31404~Chen, David Wei~415-678-9011~TYMA-2345~421-14-8921~123 Main St~Computational Biologist~f3012e21-af82-4a5f-9e78-559dea41dbb2~1GTR1FEM7KZ124512
264|Nissan Quest 2008~Indianapolis, Indiana, 46220~Nelson, Joshua Lee~720-789-0123~KXLE-1111~756-33-4110~456 Oak Ave Apt 3B~Astronautical Engineer~fafefef7-6bc5-45ba-aca5-1e11642513b5~1FTEUUEJXDKR11111
265|Dodge Ram 2500 2015~Tucson, Arizona, 85710~Young, Rachel Anne~516-901-2345~ZYWD-2222~819-92-2738~789 Broadway #2~Cloud Computing Specialist~5453d258-acc5-4d99-934b-5183e7c716ef~2GMEK13Z7Y6123456
266|Fiat Multipla 1999~Winston-Salem, North Carolina, 27106~Fisher, Michael Allen~312-555-0123~AUXE-3333~628-48-1962~901 Elm St~Data Visualization Specialist~45b020ee-ed45-4799-9f4b-8cfbf266a166~4T1BF12CTKU006789
267|Subaru Impreza 2002~Greenville, South Carolina, 29607~Cochrane, Sarah Elizabeth~404-123-4560~EVLA-9999~983-66-4133~345 Maple Rd Apt 101~Financial Analyst~0e436cdb-a842-4216-8ac6-7745c886c700~3N1CV2DD5LY0212345
268|Mazda3 2007~Aurora, Colorado, 80018~Mendez, Christopher Martin~503-987-6543~LNVK-1234~741-19-2976~2101 5th St Apt 4A~Environmental Engineer~217d2045-3b68-44a1-9791-a83f98d3285f~2C3KA56T5HT0112234
269|Kia Sportage 2006~Oakdale, California, 95361~Kimberly, Amanda Leigh~617-111-2222~XOIC-5678~526-82-3985~321 Park Blvd #7~Systems Administrator~7976291e-e594-4816-a0e9-f611edb88b10~1B4HR42EXKF1100010
270|Hyundai Santa Fe 2001~Willow Creek, Montana, 59757~Ramos, Noah Gabriel~206-234-5678~JKOH-9012~489-74-2504~1111 High St~Mechanical Engineer~4cc7eb17-7d24-4d16-a8f6-f934ea990fd9~WDBRF47JXAF1012345
271|Ford Mustang 2005~Canyonville, Oregon, 97413~Soto, Julia Patricia~303-555-0123~CWRW-3456~615-95-8217~2500 University Dr Apt A~Algorithmic Music Composer~378092d3-91ee-4261-b623-d52fdc6dda2c~1FMCU9GAXEL0123456
272|Chevrolet Equinox 2010~Lakewood, Washington, 98254~Hernandez, Ryan Miguel~773-912-3456~GZVO-6789~392-63-4141~4211 Lincoln Hwy #10~Computing Systems Researcher~c9607a73-2d37-4fe7-8a34-4f321c539e1f~5Y2KG18K53Z1111234
273|Volkswagen Golf GTI 2009~Sedona, Arizona, 86351~Gomes, Emily Sophia~212-678-9011~TYMI-2345~279-52-9859~6545 Highway 12~Chemical Engineer~6022588e-3bab-4069-b1a9-1aecbd40dd06~JH4LC12D51A0007890
274|Nissan GT-R 2009~Fort Collins, Colorado, 80521~Baker, Eric Matthew~949-123-4567~KFRS-1111~416-90-7223~456 Elm Ave Apt 3B~Quantitative Trader~02fbeea4-d02e-4ebe-bd79-15a12a107743~3N7AT76L34M01122345
275|Dodge Journey 2008~Petaluma, California, 94952~Liu, Daniel Jian~202-789-0123~ALET-1234~453-87-9214~789 Oak St~Software Architect~8804460a-d98d-4909-84c7-f66a13ddfb0b~1FTNF1ET6HK1100010
276|Fiat Stilo 2002~Bigfork, Montana, 59911~Tatum, Ashley Nicole~718-555-0123~KORP-5678~638-51-7431~901 Maple Rd~Artificial Intelligence Researcher~28ff9c57-809f-45db-8c15-903054477078~2FTEUUEJXDKR1012345
277|Subaru Baja 2003~Tigard, Oregon, 97223~Morton, Joshua Michael~404-555-1234~ZEDF-9012~912-34-6239~2345 Hillside Dr~Bioinformatics Specialist~b7efc97b-6d99-4b50-8b1a-ff97ba8ed9e7~WDD2G73K42RF111111
278|Mazda CX-7 2006~Ferndale, Washington, 98248~Chen, Olivia Mei~202-987-6543~GNAH-3456~275-94-8127~1011 Park Place~Geospatial Analyst~8056a845-0265-4074-bb93-c965c5d96de4~1FTFX17D4PFC23421
279|Kia Borrego 2009~Glenwood Springs, Colorado, 81601~Ponce, Christopher Andrew~206-321-4567~CORT-7890~421-65-3918~1213 Broadway~IT Project Manager~f8238352-00b6-40a2-8474-1f8c4d99b81e~1C6SRFHT2DT614421
280|Hyundai Veracruz 2008~Bakersfield, California, 93308~Anderson, Michael James~415-789-0123~LYSA-2468~986-21-5473~1415 Lincoln Blvd~Computational Fluid Dynamics Engineer~8fd03cbe-01d8-401e-a5e4-63390e45f5a5~3GTPU15V52TL33339
281|Ford Fusion 2006~Havre, Montana, 59521~Brown, Emily Anne~303-901-2345~ROKT-1357~719-83-4262~1617 California St Apt 2A~Aerospace Software Engineer~b80a0fc0-3f38-44a7-8e9c-bbc8e0e13aa4~1YVFP80RH41J60013
282|Chevrolet Traverse 2010~Grants Pass, Oregon, 97526~Clark, David Robert~212-345-6789~VURT-9421~935-41-2795~1820 Michigan Ave~Data Mining Expert~ebc685f0-6358-4381-857a-e9fda8a0914c~4S3BE11SX5A121321
283|Volkswagen Tiguan 2009~Kelso, Washington, 98626~Davies, Sarah Kate~919-876-5432~NORM-6789~468-93-3156~2101 Market St~Financial Modeler~b480aff7-581e-4b95-aa7f-2b501721d424~1B7GH53R25JL44423
284|Aston Martin DB7 2003~Rochester, Minnesota, 55904~Evans, Olivia Paige~312-111-2222~TEND-3145~219-81-9842~2222 University Dr~Environmental Scientist~a3e218ab-6f0b-4792-b48a-e91431d03ae4~3G8UB54K82S124111
285|BMW M3 E46 2001~Pueblo, Colorado, 81003~Fisher, Matthew Ryan~503-765-4321~JURY-8543~942-75-6174~3333 Liberty St~Electrical Power Engineer~94ac2456-baff-4b86-82a5-8c0c6c7c4d78~1FMRU14T9HUR50062
286|Chevrolet Corvette C5 1998~Salinas, California, 93901~Garcia, Isabella Rose~617-912-3456~GIZO-2197~531-98-4231~4444 Hollywood Blvd Apt 14B~Robotics Engineer~00cd4b8d-646d-41d1-8e56-f551b6437ce9~2GNRGEXE35J612123
287|Ford F-150 SVT Lightning 2004~Miles City, Montana, 59301~Harris, Ethan Cole~330-555-1234~KALX-4672~287-45-8139~5555 Sunset Blvd~Data Scientist~81036e25-b84b-4cf9-ba53-207bdeed7343~1YVFP81DH41J60017
288|Mercedes-Benz SL65 AMG 2012~Eugene, Oregon, 97401~Jackson, Julia Elizabeth~202-555-9012~SAND-1235~619-53-3927~6666 Wilshire Blvd Apt 10C~Software Engineer~7efc037d-845a-447a-9dc0-676a3329a298~4X4AA5EU2EH105912
289|Porsche 911 Carrera S 2009~Vancouver, Washington, 98663~Kelly, William Patrick~206-987-6543~RORY-7684~843-29-5160~7777 Pacific Coast Hwy~Financial Analyst~325fbcb8-1ddf-4f85-b341-61f7f845289e~1SGBJFEJXGJ124567
290|Mazda MX-5 Miata 2006~Bozeman, Montana, 59715~Lee, Samantha Jean~312-333-4444~FLAT-2931~412-91-6473~8888 Santa Monica Blvd~Biomedical Engineer~f3de5e9d-863d-4af7-984c-eaf6b3ca4a42~2FLUXZED3P7203456
291|Toyota Supra MK IV 1998~Astoria, Oregon, 97103~Martin, Julianne Marie~415-111-2233~BOOM-9516~917-65-3828~9999 Pico Blvd~Research Chemist~f1acd1b8-1bee-4f4e-8831-e996048b1616~4A3BL41B34M123456
292|Honda Civic Si 2007~Bremerton, Washington, 98337~Nelson, Alexander James~303-777-8888~PINK-4723~753-92-4156~10101 La Brea Ave Apt 1D~Quantitative Analyst~79ba5a12-5f20-437b-ab56-e8e10d3824d2~5YRFX42K52E111111
293|Nissan GT-R R35 2009~Rochester, New York, 14607~O'Brien, Catherine Patricia~212-666-9999~CORK-1358~629-85-4215~20202 Van Nuys Blvd~Computer Vision Specialist~0b2eea95-f43b-4054-8307-8f25583aa004~JA4LS55R53L000001
294|Subaru WRX STI 2002~Sioux City, Iowa, 51101~Parker, Joshua David~919-999-8765~MINT-8920~219-93-7182~30303 Ventura Blvd~Environmental Consultant~2416e7db-1868-485b-9272-9a3971e046ab~JF1VPAH13D1056789
295|Kia Rio 2012~Des Moines, Iowa, 50309~Ramos, Victoria Lynn~503-765-4321~FUNK-7456~467-31-9874~40404 Sepulveda Blvd~Full Stack Developer~18be27da-6b0f-462d-b4f4-b185332ae4ca~KA1FR63K51N222333
296|Volkswagen Golf GTI 2006~Ames, Iowa, 50010~Sanders, Benjamin Thomas~617-555-1234~HOPS-3219~842-79-5131~50505 San Fernando Rd~Aerospace Engineer~97df2bf4-7cbd-4389-a82e-9d30924c1b03~LDVUXXEX0MY999999
297|Fiat 500 Abarth 2012~Fresno, California, 93650~Taylor, Abigail Joy~330-333-3333~LAVA-4685~935-67-2914~60606 Riverside Dr~Statistician~de622607-dd91-449c-9de0-6560cc3cb77f~MA3HE14A56L444444
298|Mitsubishi Lancer Evolution X 2008~Spokane, Washington, 99204~Wong, Christopher Andrew~202-333-2222~BITE-9547~519-43-9212~70707 Reseda Blvd~Robotics Engineer~dc8b3318-e3db-411e-8fe0-372021ee9b0d~MB6EU32P50M555555
299|Ford Mustang GT 2010~Lewiston, Idaho, 83501~Adams, Michaela Sophia~206-111-1111~TAXI-2138~287-95-6179~80808 Topanga Canyon Blvd~Database Administrator~e51fde02-6269-459c-b8ac-3b4f0ab3d697~1SGME5E8XJF14291
300|Dodge Challenger SRT-8 2008~Tulsa, Oklahoma, 74103~Allen, Jackson Tyler~312-222-4444~GATE-7412~421-91-3847~90909 Ventura St~Actuary~33e05bda-4e82-4a6e-abf5-73ff2abf4a6b~3C7DR46G2ST204141
301|Chevrolet Camaro SS 2009~Oklahoma City, Oklahoma, 73102~Baker, Emily Rae~202-555-0194~RIFT-9364~953-41-6273~10101 Valley Blvd~Machine Learning Engineer~3f7989a3-fc01-45ed-82a5-ea6e7f481517~4U2FA5EL5YH601234
302|Toyota Tacoma TRD 2005~Lawton, Oklahoma, 73507~Bennett, Ryan Patrick~415-275-8123~DUNE-2791~619-29-5178~11011 Cahuenga Blvd Apt 5E~Geologist~f1e566f8-e2a4-415d-a4c6-0d6834666155~1Z49T4CP5FY02456
303|Jeep Wrangler Rubicon 2013~Shawnee, Oklahoma, 74801~Bowen, Julia Rose~704-444-9111~ROCK-4853~588-45-8234~22022 Century Blvd~Quality Assurance Engineer~c1390422-916d-48b4-a525-1650d0dbbc67~JF2UXWBL8HR12345
304|Mercedes-Benz E63 AMG 2014~Broken Arrow, Oklahoma, 74012~Bridges, Ethan Cole~206-123-4567~CAGE-9127~734-92-1190~33033 Encino Ave~Investment Banker~25872060-bbfa-4849-a8a3-4b0330763f20~1B7FL16V82K12534
305|Audi RS6 Avant 2011~Jenks, Oklahoma, 74037~Brown, Ashley Paige~303-988-7654~Nutm-1458~422-17-6248~44044 Sherman Oaks St~Materials Scientist~0a7d8603-2715-40be-97f2-148363b1e373~3N1CV2D74HT202345
306|BMW X5 M50i 2017~Sapulpa, Oklahoma, 73061~Burke, Sean Michael~512-345-6789~SALT-7924~951-35-4219~55055 Woodland Hills Dr~Software Architect~d174f3c8-a616-49bf-8b9d-fff4a00d7082~2C3KA55G5DT111233
307|Volkswagen Passat R-Line 2012~Muskogee, Oklahoma, 74301~Byrne, Kaitlin Erin~917-901-2345~PINE-3619~813-69-2187~66066 Tarzana Rd~Data Analyst~4fa53896-28da-4983-bbaf-1d2ca55fc276~5Y2GD64L51J102234
308|Hyundai Genesis Coupe 2009~Pryor, Oklahoma, 74360~Cameron, Alexander James~651-234-5678~WALT-4675~268-82-9156~77077 Canoga Park Ave~Operations Research Analyst~c272edd2-285a-42c8-bde1-f089c8633ac1~3FAFP43U4ZM101234
309|Ford Taurus SHO 2010~Tahlequah, Oklahoma, 74464~Campbell, Olivia Kate~859-111-2222~LUMP-2536~549-98-7432~88088 Winnetka Blvd~Biostatistician~33a3e8c7-1db4-4723-833e-9a40569971ed~WBAEA7303XAA12345
310|Chrysler 300 SRT-8 2006~Hutchinson, Kansas, 67502~Cardenas, Victoria Lynn~404-555-0134~BORG-8192~386-41-2941~99099 Reseda St~Computational Biologist~68298071-7993-4300-9d65-621dc3b05593~4S4YT61E6P103245
311|Subaru Impreza WRX STI 2002~Wichita, Kansas, 67202~Carson, Benjamin Thomas~617-876-5432~TRAP-7530~923-11-4673~10010 Wilshire Blvd Apt 3F~Cloud Computing Specialist~85c9489f-ace8-4210-9d71-a51c981a67ca~1FMRU15R33J202345
312|Nissan Altima SR 2013~Topeka, Kansas, 66604~Carter, Abigail Joy~505-321-9876~SPAC-2951~741-15-3829~20202 Rodeo Dr~Financial Planner~60194d43-546d-48b1-a978-29295b669350~3VTEK73N23R11234
313|Kia Optima SX Turbo 2011~Lawrence, Kansas, 66044~Casey, Christopher Andrew~702-555-1234~GRAV-8421~492-64-9175~30303 Beverly Glen Cir~Nuclear Engineer~cf0d51c1-d7fc-4d8a-b5fe-679101825d70~1B7FL16V82L12534
314|Mazda3 i Grand Touring 2014~Overland Park, Kansas, 66251~Davis, Julia Elizabeth~202-876-9012~FELL-1393~317-38-2469~40404 Westwood Blvd~Electrical Engineer~7a2c82a7-ff99-4441-be04-732d8e78402c~2FTEU62J5HT211234
315|Toyota Corolla S 2013~Kansas City, Missouri, 64110~Deacon, Ethan Cole~917-345-6789~KISS-7629~865-94-2191~50505 Santa Monica Pier~Computer Network Architect~4e6924f1-9927-4849-aa3d-e9fb828ae0cd~4T1BF12RVH111233
316|Honda Accord EX-L V6 2010~Springfield, Missouri, 65807~Dempsey, Sarah Jane~505-432-1111~GOLD-3147~428-91-7534~60606 Pacific Coast Hwy~Astronautical Engineer~8d9b67e9-3800-4f8f-aedc-d19974cdc385~3GTPU14RHX20324
317|Ford Focus ST 2013~St. Louis, Missouri, 63101~Diaz, Ryan Patrick~206-765-4321~CANY-4981~591-25-4198~70707 Topanga State Park Rd~Bioinformatics Specialist~c507604d-eb62-4410-bb02-223311168d43~WDBRF9GA0YA101234
318|Volkswagen Beetle TDI 2012~Jefferson City, Missouri, 65109~Donovan, Kaitlin Erin~312-987-6543~ROAM-9234~319-45-8237~80808 Malibu Lake Rd~Database Developer~ef40d6f2-46de-4e52-9008-45f9a13be166~1YVLP79F21A12345
319|Dodge Dart Rallye 2013~Columbia, Missouri, 65201~Duffy, Alexander James~315-289-0123~LARK-2178~482-19-6153~123 Main Street~Quantitative Trader~4ad83515-9cd2-40e8-9648-ed6b9e8fb270~5XYLK73E52Z10324
320|Chrysler Town & Country Limited 2011~Booneville, Mississippi, 38829~Elliott, Emily Rae~704-923-4567~TART-8495~751-98-7421~456 Maple Avenue~Environmental Scientist~75c180bf-c0fd-4f1a-8fe8-e0d418019f3f~3FAFP43U7YM20234
321|Subaru Outback 3.6R Limited 2014~Tupelo, Mississippi, 38804~Evans, Sean Michael~302-543-2109~BANK-7421~418-35-4216~789 Elm Street Apt 3B~Mechanical Engineer~1679f582-56c1-4617-b75f-402c5e632e60~2L3FJ67T32C11234
322|Mercedes-Benz S-Class S63 AMG 2014~Gulfport, Mississippi, 39503~Fagan, Ashley Paige~253-321-0987~CLOW-3956~592-82-9152~321 Oak Drive~Network Security Specialist~2e8497e9-dd31-47dd-9db5-3768edc5c620~3N4HM86K54H20123
323|Audi A6 Allroad Quattro 2012~Jackson, Mississippi, 39201~Farrell, Benjamin Thomas~216-555-1234~FLAP-9122~273-41-2945~901 Walnut Street~Chemical Engineer~4b612185-4ba5-413d-a5f8-136b20752aeb~1G8ZF51K53P101234
324|BMW X3 xDrive35i 2012~Southaven, Mississippi, 38671~Feeney, Abigail Joy~415-876-9127~RIDE-7539~493-11-4679~234 Park Place Apt 5A~Data Mining Specialist~1aa1b4b9-6413-465a-b325-2896e7e25b4b~1G1ZD51F4HF106341
325|Toyota Camry SE V6 2008~Biloxi, Mississippi, 39530~Foley, Christopher Andrew~314-942-6789~SPIN-2953~814-69-2183~678 Pine Street~Software Project Manager~7125634c-0e0c-4b30-a672-449344e41256~JTFE13FK6JU109223
326|Hyundai Elantra GT 2013~Greenwood, Mississippi, 38935~Gates, Julia Elizabeth~973-421-2341~FIRE-1297~962-82-9144~111 Cedar Lane~Risk Analyst~27dd8adb-440b-4b53-b2af-d2a61f31d698~2A3HV62EX5Y105499
327|Ford Fusion Titanium 2013~Meridian, Mississippi, 39301~Gibson, Ethan Cole~503-654-3210~GATE-7610~417-38-2470~222 Broadway~Biomedical Researcher~05880dc8-7a87-4a07-8876-19a0229f9f6d~WBA4B7ELAXN113741
328|Nissan Juke Nismo RS 2015~Hattiesburg, Mississippi, 39401~Gilbert, Sarah Jane~704-123-4567~KZQD-1234~951-25-4195~345 Vine Street Apt 2C~Information Systems Manager~3c088d4c-6bc7-40b3-9ea7-01996ad0c2e2~3VWBL82GXKZ107215
329|Kia Soul Turbo 2012~Pascagoula, Mississippi, 39581~Gonzalez, Ryan Patrick~202-789-0123~VJGF-5678~743-91-7538~901 Madison Avenue~Geophysicist~9fdc77cb-0181-4ab6-bbe9-c32f44044cf7~2L3F152X8RHY108111
330|Mazda CX-9 Sport 2016~Grenada, Mississippi, 38901~Goodwin, Kaitlin Erin~602-345-9012~XWPK-9012~382-45-8231~567 Willow Way~Cryptography Engineer~cd596864-d01b-483b-95b2-a115df94575c~2C3KA56T51H103721
331|Volkswagen Golf Alltrack 2015~Vicksburg, Mississippi, 39180~Grant, Alexander James~206-567-8901~CTHW-3456~492-35-4217~2341 N 12th Street~Investment Portfolio Manager~86d385bf-0195-4713-817e-c950686d57e0~1G1AY62T32E104191
332|Chevrolet Equinox LTZ 2014~Leland, Illinois, 61048~Greene, Emily Rae~718-987-6543~BVRP-6789~718-15-3832~902 W Main St Apt 4E~Aerospace Operations Engineer~555929d7-04aa-4bb7-95fe-781ae2188b01~WAUZZZE52NKC114345
333|Jeep Grand Cherokee SRT8 2012~Springfield, Illinois, 62701~Gregory, Sean Michael~414-111-2222~MQOT-2345~428-19-6157~1234 S 17th Street~Computational Fluid Dynamics Engineer~fdb6bbbc-278e-4172-ad44-4c139717fc6b~JTEBU5FK4HT116789
334|Ford Mustang 1965~Peoria, Illinois, 61602~Hagan, Ashley Paige~909-765-4321~LTXE-9123~591-41-2949~4567 E 21st St Apt 3F~Database Administrator~e2b50440-bb4c-4485-b5e9-48abfc8c5e70~4S2CA43D53Z106511
